"cons_carp","cons_walk","cons_bike","cons_ptwalk","f_age2_carp","f_age2_walk","f_age2_bike","f_age2_ptwalk","f_age4_carp","f_age4_walk","f_age4_bike","f_age4_ptwalk","f_age5_carp","f_age5_walk","f_age5_bike","f_age5_ptwalk","f_age6_carp","f_age6_walk","f_age6_bike","f_age6_ptwalk","f_female_carp","f_female_walk","f_female_bike","f_female_ptwalk","f_inc1_carp","f_inc1_walk","f_inc1_bike","f_inc1_ptwalk","f_inc2_carp","f_inc2_walk","f_inc2_bike","f_inc2_ptwalk","f_inc3_carp","f_inc3_walk","f_inc3_bike","f_inc3_ptwalk","f_inc4_carp","f_inc4_walk","f_inc4_bike","f_inc4_ptwalk","f_inc6_carp","f_inc6_walk","f_inc6_bike","f_inc6_ptwalk","f_cars_carp","f_cars_walk","f_cars_bike","f_cars_ptwalk","f_bikes_carp","f_bikes_walk","f_bikes_bike","f_bikes_ptwalk","f_work2_carp","f_work2_walk","f_work2_bike","f_work2_ptwalk","f_work4_carp","f_work4_walk","f_work4_bike","f_work4_ptwalk","f_vgvi_walk","f_vgvi_bike","f_light_walk","f_light_bike","f_shannon_walk","f_shannon_bike","f_crime_walk","f_crime_bike","f_streslnk_bike","f_stresjct_walk","f_timecarp","f_timewalk","f_timebike","f_timept","lambda_car","logLike"
-0.661909563173849,0.688526991141672,0.255155942227443,0.0659767468425547,-0.423523643155871,0.0452338201021053,0.46611984841348,0.801540232210034,-0.437342018243278,-0.0844822809539098,0.0061745311641408,-0.211326614920463,-0.529098199702655,-0.198712057546325,-0.0175292286430039,-0.370181287182364,-0.200863300200623,-0.183862512004067,-0.0281470731849994,-0.208178460568162,0.0553440801494163,0.043498092543227,-0.32504503061705,0.449057735963518,-0.187785069850676,0.21058060767496,0.0232271193822997,0.0585227737155731,-0.367075204094253,0.367131271086547,0.0355522834951711,0.0346828086201874,-0.0540414124761339,0.225339894528065,0.0662568888178519,-0.156988643970743,-0.0266487752153142,0.1725421810356,0.0820382215158738,-0.0773168356760072,-0.0261422098645357,-0.194404888802082,0.148079259177732,0.173771688831047,0.0953079819401931,-0.338648826803039,-0.671188665746907,-0.918909482466414,-0.0106166862341134,0.177360807237771,0.474013383791544,0.037185599818908,-0.151969332498363,-0.131627225969992,-0.000668725783681036,0.00165523001786084,1.18929662690145,0.964704146523089,-0.123693616996732,1.07593825358687,0.0337723695015709,0.00102804019910234,-0.00263698400233879,0.00431612127406429,0.296614919338152,0.142194481779807,0.165111716409449,0.0183849791900637,-0.00472796859694846,0.149096316584825,-0.00104029271190703,-0.00039769927716495,-0.00167011195566552,-0.000240094133981491,0.387716579266342,-7376.39819453448
-0.544898611092131,0.863080767835503,0.572708528770236,0.0360154005181516,-0.527715240847893,0.175468459087961,0.858006829099201,0.990700633563675,-0.66583460249016,-0.190531302556411,-0.00186175778732594,-0.290289008429635,-0.845122368479797,-0.310271602214252,-0.0411938544645766,-0.532309641966329,-0.254661887882853,-0.333882622267526,-0.055853035256125,-0.313279515688059,0.528600884716966,0.0236948451053029,-0.504378165358288,0.569142817140635,-0.139633360826182,0.220701055168526,0.0762855046683187,0.0330850145161615,-0.337348580615991,0.333900175559307,0.107263388565916,0.017443636985772,0.0423916564773547,0.257574021594552,0.123249258643225,-0.236360077487527,0.021412307591005,0.224230849687409,0.1679167624001,-0.0652915422380686,-0.0387209954910507,-0.0659760911509392,0.263916101028034,0.128438453326058,-0.32770618355502,-0.295359657575859,-1.07997169471361,-1.05851908357692,-0.159937740151672,0.125404348834445,0.930620086874434,0.0606143608571612,-0.129248959465845,-0.233503507118406,-0.00794237964177978,0.00114212230017174,2.20082368775197,1.36755157712702,-0.059945910508884,1.54683892215859,-0.0115601555877507,0.0325104480070208,-0.00530635472164733,0.00779118515862199,0.417000685315427,0.27703831233596,0.243513310066307,0.0360620606273573,0.058064971664918,0.188112703772371,-0.000576359505498761,-0.00041114707427907,-0.00196471462521202,-0.000112716841601255,0.569796470990161,-7278.2102532935
-0.545587136732374,0.937251243618485,0.654957710971451,0.0389983014345014,-0.582680447211184,0.273236867209344,1.03485099388714,0.981161612221692,-0.721944564962686,-0.258517454810183,-0.0205932941136968,-0.309709493683137,-0.931402396488068,-0.371168660380712,-0.0609057758041123,-0.581304840092191,-0.244661047848968,-0.411140571016533,-0.0756677764518979,-0.353201952347158,0.612605215373034,0.107112713590356,-0.613313661833647,0.581770191063604,-0.147181953033499,0.248123617009337,0.108591809155469,0.00680774600326777,-0.3192292160366,0.292469464005129,0.135510242652904,-0.0046168811367125,0.0873504892692745,0.264972480204617,0.122222800918749,-0.256948051067707,0.0622701528313273,0.220109105754303,0.210182322132945,-0.0435185752918372,-0.0977918698373337,0.0377460933071445,0.284805747597195,0.0886864329125603,-0.570600179926735,-0.448604986070997,-1.33123487518315,-1.00385884428157,-0.203745889377542,0.00123265710152415,0.76166114611331,0.132510265003741,-0.0827982047234098,-0.277958279241198,-0.0209552878937549,0.000649942449745256,2.37631789363622,1.58900751408165,-0.0572172294864335,1.74226956705136,-0.0418866379995243,0.0290363335010984,-0.0069541412082577,0.00953737596877808,0.462016578279315,0.321795876380409,0.288309777587756,0.043493263888455,0.0341710627136003,0.204993223473195,-7.49694251969631e-05,-0.000388863410461181,-0.0015607874914146,-0.000168997543300889,0.632746293575672,-7215.16109250704
-0.505914399937948,0.954080148874896,0.784778785747691,0.0263245118109103,-0.591032693287621,0.337570713517493,1.1891917497269,0.900977913838447,-0.734329551031406,-0.309587983112668,-0.0400163087390352,-0.312292366884667,-0.954874644457979,-0.405080743689847,-0.0747138928005413,-0.602367663972905,-0.220877810139742,-0.468092579108742,-0.0949089819402775,-0.376292994191479,0.619549793232819,0.203529842547729,-0.659130409051437,0.551999911822747,-0.16405403393932,0.261772675738763,0.143691905665895,-0.0140134409674664,-0.304860322059915,0.232044574636361,0.163334042488682,-0.0240636382314098,0.11572584545832,0.263858134461052,0.120187102535329,-0.260827397103419,0.106779995651464,0.219568327009733,0.261497172367115,-0.0267673032775166,-0.113456408277706,0.098644860222155,0.319603084139698,0.0325012340493426,-0.59796998703307,-0.588609408346005,-1.40556025741754,-1.03704487117039,-0.233565181477428,-0.00401585467774308,0.722801214448191,-0.0238417772585923,-0.0273874132478334,-0.305430143135458,-0.0339479678809206,0.00354264194060764,2.40836310991875,1.69813335005602,0.0177121145759369,1.84147930400759,-0.0777270831143944,0.0426703567511278,-0.0085835289440867,0.0110667771485756,0.480767181523267,0.370484266031788,0.32203420379517,0.0509419390301876,0.0471771527670085,0.208882794938602,-1.48823536094264e-05,-0.000370283066642624,-0.0016313760326024,-8.1412946694064e-05,0.614537362875446,-7179.83606195522
-0.432351346473074,0.964723934465902,0.941316214873019,0.0850651847398469,-0.573870877138823,0.359834293435437,1.34569024008305,0.846328431559858,-0.73052632592344,-0.347558719078055,-0.0616830907702621,-0.313409121464658,-0.955472518035841,-0.416598107626419,-0.0850535512828992,-0.618577548409057,-0.192934361998957,-0.516297655877085,-0.117900538857602,-0.400678038800829,0.601359631857272,0.28703684735174,-0.689628321767127,0.55762815463923,-0.177945673218372,0.25590933320582,0.185671019799377,-0.0289093165883941,-0.296230854702342,0.163873723096221,0.189690807955452,-0.0437563126497447,0.13675989730295,0.266906305912694,0.116520970286411,-0.254729607279583,0.151066799819497,0.244787836658365,0.326311531283225,-0.00875735174828297,-0.0920552466898878,0.121512177035047,0.356075303928465,0.0103943218056785,-0.548825778888422,-0.604287477542327,-1.42913173339285,-1.0528468435313,-0.250254812455129,0.0050504072164972,0.669798965745313,0.0114228902052356,0.0403321927377365,-0.325594763238904,-0.0498054728350621,0.0117259772752298,2.40366415007693,1.7323440313375,0.1146073535744,2.00932099955069,-0.12096658421177,0.0614272345718511,-0.0105473544813196,0.0128293581640744,0.494767311286092,0.42280412725648,0.356747429002652,0.059408224103869,0.0644923031617532,0.209433563931691,-0.000206137054073524,-0.000374175694725019,-0.001691364711811,-0.000104771436070605,0.586190234119912,-7143.85480674392
-0.403029022152803,0.973634008053611,1.07171322986079,0.154112442164114,-0.547823551974037,0.353530912687783,1.45562834679908,0.827822599247116,-0.722001902433706,-0.370656586597406,-0.0789990658825116,-0.315582780073918,-0.94920130330167,-0.429492917699132,-0.0870017297601736,-0.623086767677384,-0.187326349997119,-0.550198137965908,-0.141940520454527,-0.417476516093423,0.56777905756778,0.251546883892302,-0.702483003208219,0.588462230248153,-0.175804733066112,0.241086191153209,0.21883917286679,-0.0484741472339394,-0.309539332299026,0.148797830264747,0.195195418900094,-0.077709202595014,0.138458082576711,0.268801265534453,0.115507885048676,-0.247720601853455,0.164674122745018,0.276999032554956,0.389963740723315,0.00656132270842754,-0.0640386649864985,0.0834374886164432,0.381955746305583,0.0214896883325468,-0.624073473546203,-0.600398381427062,-1.42153424461935,-1.07651325156331,-0.19078699554,0.0252630191647682,0.615247859511495,-0.0244336767659843,0.0927996307711413,-0.341491522097117,-0.0645717079402012,0.0281179420496565,2.36924630968311,1.74846329866068,0.187907909125812,2.12855082312696,-0.165444245701251,0.0754524042718965,-0.0125775932134941,0.0145534766713177,0.507144318696848,0.461672001334987,0.391236789941802,0.0668917527342445,0.0618401309642699,0.20806523728182,-0.000150744769988352,-0.000370365007024765,-0.00171742992413627,-0.000109808252441424,0.599225893119963,-7125.53661419518
-0.359803239655294,1.02562476584405,1.15153438625388,0.182451261057672,-0.502324367335794,0.371638083948673,1.50190497933546,0.801513552469569,-0.71694944583329,-0.376959227124459,-0.0912349776644905,-0.314491248043257,-0.940778291110942,-0.435779163766978,-0.0829949763568192,-0.61565102717531,-0.197629058492217,-0.563512408955499,-0.164887360581889,-0.42558324860952,0.566522473144081,0.193766461828097,-0.710104553949986,0.580992965949608,-0.162449866218793,0.238023086933191,0.2382926606074,-0.0800676775697494,-0.327960037336774,0.175304283516522,0.181698923871712,-0.121008219945708,0.134004598666125,0.269257232639243,0.117448236731726,-0.243341012737599,0.16905147016837,0.297962418157985,0.442484872906217,0.0200558284079213,-0.0240136210582884,0.0573147466565165,0.386849396272617,0.0205399281493676,-0.639358720702227,-0.606645084796055,-1.40472578912653,-1.12325248608413,-0.207919775134774,0.00880132624533551,0.557534291980301,-0.0260410850683476,0.122771566273612,-0.343263719755745,-0.0775246708726402,0.0473593324596064,2.37160507841303,1.76822466908041,0.225143259780172,2.14735636327806,-0.196357475626986,0.0803902696327534,-0.0144069252502429,0.0160518032492557,0.529039678973819,0.480328941624502,0.428258632844196,0.0724256306181135,0.0329736462395515,0.214832046210545,-0.000183680077486746,-0.00037089773794283,-0.00172027309532942,-9.23852780394534e-05,0.591003058970535,-7113.17882828101
-0.201588485647699,1.37248321164236,1.51291646097287,0.429499038853908,-0.334950865312936,0.449733886970464,1.56615647538265,0.865931500574319,-0.701244330835224,-0.345711631538508,-0.132152180434191,-0.330820186929975,-0.904028480384351,-0.411931304648181,-0.0416801455928284,-0.558468476171394,-0.314088623405251,-0.572272250332885,-0.293466185333258,-0.446490339999105,0.430171924981161,0.0650861386620341,-0.772426908293947,0.509086057634555,-0.100482339138547,0.254963127841437,0.305968982133514,-0.260829558597119,-0.377743749194631,0.240973459627201,0.0803478697900473,-0.316336262715234,0.116093897153127,0.25059475984054,0.161379504371247,-0.247488514953736,0.223480541940464,0.346632644536629,0.689868602989842,0.0866305634325578,-0.0625516056728203,0.123452407416546,0.361615187701969,0.0513577170921607,-0.644190590237514,-0.753212736399892,-1.32784906992269,-1.00948906716651,-0.169516405758541,0.0333332105652382,0.531154291925841,-0.0371758751179295,0.184815827537401,-0.278377702594742,-0.141629932320854,0.158918402969227,2.41920704685114,1.7895895387014,0.35610650003709,2.17594015212953,-0.3406333651707,0.0884373556811807,-0.025448100150023,0.0244841097203563,0.630380826732366,0.541561199139796,0.632966206024019,0.101193748534437,-0.195239443760769,0.254098857321932,-0.000359697496079881,-0.000391059310979404,-0.00187007975825404,-0.000204861615157573,0.57962775416624,-7104.86741897678
0.0240463251854497,1.63334123167727,1.96207232677336,0.830859137913805,-0.20739936406655,0.4887300381212,1.53744925476843,1.11968660159838,-0.675643347559086,-0.313438790597138,-0.180510181359584,-0.364948182092432,-0.843971291595461,-0.362267757898308,0.0221019161066195,-0.495909187662296,-0.471351821317228,-0.57786499629607,-0.494421183162594,-0.483385984043784,0.233533890235985,-0.0920026546904462,-0.921614250776267,0.306376264697951,-0.0310078022168052,0.229690837509088,0.385860231356953,-0.475289697475796,-0.404432993056672,0.0859066744822027,-0.0732547201959741,-0.471958406642007,0.0947634423896487,0.191632790973343,0.242926764002577,-0.292683970832938,0.302569403220436,0.414600041645721,0.981745801208055,0.134254487758863,-0.218599327042514,0.243660465307673,0.292818170613544,-0.00325287629562316,-0.677754064516383,-0.805848688344895,-1.46673188501523,-1.21694643892858,-0.225702012798168,-0.00516440175826539,0.44104574217644,-0.124917510331284,0.225405199902258,-0.163357517415,-0.237010037694071,0.325926099316451,2.44036769993703,1.639533587911,0.446540835845514,2.21990461665764,-0.602776033893413,0.0613210413562814,-0.0451044851532985,0.0382840794501174,0.669092248537239,0.600759955647807,0.901582791319348,0.146304584221145,-0.654106504344664,0.241367454052756,-0.000340660141606715,-0.000395708144010015,-0.00175718562771608,-0.000192422637234243,0.571417011831462,-7080.76530704532
0.227929810570174,1.79851568589283,2.47287560923773,1.21511040819488,-0.186634796197776,0.636194319545136,1.44847385388436,1.28009265410021,-0.642864815899381,-0.364430439950851,-0.200034568576882,-0.354929903546353,-0.775680953992204,-0.373666454009558,0.100250681930189,-0.411758958369585,-0.559986893936524,-0.634615567531124,-0.712011256450821,-0.511654848925535,0.156730789430056,-0.150482030111783,-1.0979698001007,0.0376373563420352,-0.0705200124310024,0.266484773116603,0.442618649833502,-0.687268766310739,-0.488150262888635,-0.136557229643865,-0.235016907248147,-0.607847615990033,0.0380988008189573,0.168081079428653,0.343708514621398,-0.408591872456055,0.294046824744764,0.512089498122504,1.19397263335101,0.145637114509319,-0.173367371278763,0.0844743451946054,0.299874056376249,-0.184152957961693,-0.740375500146153,-0.906180969192743,-1.68014900525355,-1.35403285309253,-0.143270279933372,0.0752412382827772,0.553264686456912,-0.0235956006419243,0.252642583332189,-0.0676154746091927,-0.324000289834294,0.496214146994793,2.33636802269898,1.70243790108768,0.465167702869966,2.10303766303499,-0.880213190726177,0.00955551927771772,-0.0712090464553519,0.0552190869898474,0.603215435363722,0.67143641408346,1.17251067028284,0.200993729049728,-1.20714728935645,0.167932713919774,-0.000466906328697303,-0.000385235326649066,-0.00174384245461942,-0.000211672594189158,0.550531228460388,-7043.03496812653
0.361337188935799,1.94618814261245,2.87326168993201,1.51375379326526,-0.196121661850858,0.655941273039295,1.4089214552594,1.36360498995747,-0.660223232747785,-0.392040371829033,-0.20770437236463,-0.337005981184018,-0.765381490865391,-0.342002795991228,0.14312245266542,-0.378890432327765,-0.514243921046254,-0.669238308630551,-0.882707253160077,-0.534349759412112,0.25377565432106,-0.162973303243251,-1.23007244773577,0.108375561695057,-0.140271194357866,0.191973908808985,0.467019433658551,-0.762414332810554,-0.626593768734568,-0.190622928437612,-0.352633596168714,-0.772107181041234,0.0198919825532763,0.15620407882276,0.413502797987017,-0.574432166654303,0.261191936782708,0.510195374886717,1.23342425536197,0.0608631944612761,-0.124187747895325,-0.0384775964994067,0.355921542135717,-0.296395717806086,-0.66259900266979,-0.855312811606597,-1.87299569017867,-1.26005410526275,-0.19485783156327,0.00261590349699965,0.583007179867391,-0.14703114457888,0.249609195446154,-0.00648171571978014,-0.368816615132606,0.581889600882439,2.20617212448506,1.72866077475929,0.389501298384922,2.06151100478547,-1.06055698317615,-0.0730797546393172,-0.0975745635128371,0.071450394024061,0.49888582448382,0.727662096984635,1.37191508969438,0.25095215930459,-1.71358339627433,0.0712212648546876,-0.000725924922604122,-0.000393566337045844,-0.00169604101647417,-0.000316761195964905,0.50268086567986,-7022.52131158883
0.443312317222925,2.1104491536703,3.45676819706505,1.70420679107434,-0.205421040972267,0.619782923295391,1.38010295665253,1.29823205986246,-0.734895232334792,-0.395945790723586,-0.204653528720596,-0.315601318521213,-0.829910146021558,-0.293960338386521,0.195447780342741,-0.399665841294473,-0.390387712285385,-0.703868204089561,-1.09951194830004,-0.58360711609815,0.337514767574528,-0.113091247987809,-1.32486765423728,0.269756114335547,-0.230075326819683,-0.0195765404165439,0.474954978532525,-0.809848915754782,-0.770238320246132,-0.229469656903965,-0.484027853628701,-1.05244260229834,-0.00547177040790419,0.113771646593674,0.484712651199775,-0.847643361279279,0.155358158674282,0.370707210029913,1.21124979026315,-0.170329954975694,-0.21275145576882,-0.0273130265453881,0.443923801647823,-0.51299634232317,-0.663707445489634,-0.911052248003061,-1.83206979782981,-1.36104186708328,-0.145119972940223,0.0412152635416726,0.568877908621648,-0.105944024100236,0.186663163374794,0.0545273088491635,-0.397273396100329,0.611852761443011,2.13089527232235,1.68511100308425,0.224775408951486,2.0087743514048,-1.26974932261232,-0.205242100502614,-0.138704988974694,0.0957699029180869,0.342095107996442,0.806756112727276,1.62068651993254,0.322938045981195,-2.39354588369902,-0.100365866022012,-0.000735684437563152,-0.00039043987448276,-0.00174019438859809,-0.000286518768732722,0.484440480885218,-6974.92661920539
0.481916292179531,2.29501571345932,4.11842488547094,1.76413507420219,-0.203873461577565,0.521369419519351,1.38114568303603,1.17925616114484,-0.770867356663243,-0.360653402382729,-0.227719896973889,-0.378066757734492,-0.905469971884035,-0.306654850069904,0.201422036592799,-0.502310403903606,-0.356310376534261,-0.708547657347145,-1.3318497178805,-0.633412331760121,0.168588341730738,0.0656639175647325,-1.29808890876954,0.292704690915706,-0.384755468427534,-0.133347080340425,0.465605156606055,-0.996333852776238,-0.79909842283277,-0.3993797625456,-0.547338041024175,-1.36299609456372,-0.194626783875772,0.0393354780100212,0.528474090808998,-1.12834860242273,-0.0799198501477563,0.318768034971477,1.04570960930736,-0.559919108798015,-0.148531728755493,-0.197383858981468,0.504424282690055,-0.600460561367734,-0.676122871312065,-0.896168951682069,-1.7664286437739,-1.33634185670526,-0.168934910199471,-0.000611869622478001,0.468495299567023,-0.151900100226758,0.066023143670812,0.0716559302489667,-0.403811931011078,0.52274950799266,2.2652101104351,1.57244791159828,0.0272897165905832,2.01881564205707,-1.45009346895634,-0.399051264028058,-0.193882874448922,0.126819876100068,0.250724013981756,0.868142067100474,1.8754633402716,0.411248605053379,-3.18820272383301,-0.337496948336976,-0.000535695405937833,-0.000390771947446336,-0.00171362353768038,-0.000216526970277395,0.507961716998364,-6949.0797787085
0.479972243495345,2.41576072816144,4.72552508713566,1.78709318794279,-0.303971834834003,0.458986123229686,1.36473128239926,1.08668807284149,-0.682292428555209,-0.373667002130119,-0.279200029042787,-0.494056669237597,-0.877881687110886,-0.467907933570922,0.146577326665482,-0.650791097813983,-0.387821994852025,-0.728258973202759,-1.53032503082997,-0.66216516828835,0.218071293416845,-0.071871392860501,-1.13230797026569,0.258912444797135,-0.554859810988712,-0.139246488001075,0.441476302449041,-1.28891188226734,-0.809961399738679,-0.633452010053483,-0.530566525049568,-1.55163997080678,-0.368463375292943,-0.166192953917097,0.51962030161911,-1.30018741938477,-0.128599204943617,0.166600409663556,0.783307351713352,-0.921244787103839,-0.280839070778175,-0.263366813881802,0.478130844269769,-0.60570745449002,-0.560669071524577,-0.819878600106977,-1.62740218259184,-1.29643020450932,-0.164174654860416,-0.0204715060827718,0.400954744511753,-0.170088263710748,0.0194931309416951,-0.0472032852423278,-0.39010168515841,0.358585147550412,2.26982573580873,1.68183884034636,-0.135493213250958,2.12595206841886,-1.56103175293173,-0.620626445976232,-0.254879067271634,0.159127320360714,0.260661674485562,0.887862517391906,2.07353801929884,0.498581760490211,-3.92627472946127,-0.608303493091124,-0.000658366831784595,-0.000387094356158512,-0.00177463791900577,-0.000167101980900423,0.495337477946156,-6911.47909325119
0.4596635772549,2.44686573328074,4.9722308433781,1.83390064484906,-0.35325202614691,0.382654227564739,1.32470886532834,1.0304990371966,-0.590393173252828,-0.393867839673124,-0.362713480566146,-0.532757738275337,-0.810051695711328,-0.547661276918541,0.0127816280673323,-0.724207548664314,-0.471402169890399,-0.724889144660312,-1.62616097636173,-0.653582613465527,0.209660973091588,-0.0119363848260578,-1.08289595061612,0.261914818968346,-0.580098342809099,-0.225755803893896,0.430885064548983,-1.46956729195659,-0.980247468058282,-0.616261213330038,-0.487861068463407,-1.52112775700194,-0.394338600395375,-0.287412720919199,0.407157409148502,-1.29258665287324,-0.140435964681852,-0.008949365853724,0.565458588564248,-0.917068443969292,-0.247409987454988,-0.315790511006547,0.361258508416178,-0.752355590338181,-0.553334138171472,-0.802048203760574,-1.56556849947927,-1.29026844716079,-0.16107322687316,-0.0194919292410894,0.404643422825465,-0.178894542444992,0.0543922876413487,-0.166243757580411,-0.397383859750191,0.252217497564425,2.32738381577605,1.68087211714729,-0.122022723198399,2.21504094044701,-1.56428757385394,-0.794319416651091,-0.297968141219135,0.179985764869536,0.365722428097852,0.845184341301131,2.13706444609927,0.548977450958241,-4.33409991856985,-0.787295074789663,-0.00063698715481763,-0.000383307163290582,-0.00173235309557705,-0.000157736161564303,0.500161561911274,-6881.81790840299
0.448029660015138,2.49811675940177,5.11398750857268,1.87719029445415,-0.364849731639792,0.34894800695619,1.25201330691872,0.944943599966072,-0.571866424101779,-0.443753359715655,-0.460992495436245,-0.493989736647832,-0.760873310789925,-0.556869420458224,-0.173169511030058,-0.713187791531309,-0.47459442728817,-0.747031834184499,-1.68758048350761,-0.634795617475075,0.248630044586393,0.064615572667017,-1.08941426232987,0.342398596451662,-0.607486257389277,-0.334312530213228,0.413684527577063,-1.5776482515069,-0.904401407671584,-0.63312928696009,-0.452050169869158,-1.48972387715522,-0.349576737051655,-0.25168866117757,0.215086319122272,-1.27486461736338,-0.192108653024478,-0.00867233873515752,0.373024332228702,-0.834324232230366,-0.383643733616442,-0.47790954245513,0.192846286169585,-0.704380537739726,-0.533718250831181,-0.821125915643006,-1.51517063985053,-1.34256555053655,-0.155575251965921,-0.0269173599755889,0.421319775738239,-0.18202702501937,0.12135160601839,-0.26999799774387,-0.425127532596164,0.210222673663561,2.37839623146849,1.70699345383187,-0.0368913794576314,2.23681399670144,-1.49522436854581,-0.979201599171527,-0.342734731910402,0.200079533677956,0.47206058239357,0.798638527789774,2.14832095107812,0.592163590911015,-4.6106004664091,-0.93826876850839,-0.0006355611041222,-0.000381603619365776,-0.0016562578409986,-0.000167514469554535,0.497175076815823,-6858.86242367498
0.424473520622429,2.53001798022912,5.20203817082229,1.83454074505101,-0.367370776905162,0.307577776488498,1.19876483934622,0.964799709552024,-0.620757929767174,-0.468544941807988,-0.515840114694976,-0.474508447496461,-0.765465415473133,-0.522124132016618,-0.303424162648602,-0.675874558922403,-0.412527643442255,-0.770523251496766,-1.70323346827412,-0.645384627441607,0.223921736051689,0.0139910486386462,-1.06071265228084,0.357610994470116,-0.687531563696265,-0.41711563255757,0.378824851404204,-1.54076742363402,-0.796748104899083,-0.641669730772911,-0.463474445674371,-1.43335044088122,-0.377351226815174,-0.241783271601133,0.0896818262501006,-1.21404688713442,-0.200898466581244,0.00695827136073278,0.316971562236742,-0.767158098645743,-0.303848188443542,-0.440192390557799,0.0268012876526079,-0.726526370775961,-0.517258759823388,-0.839466674207918,-1.51665493235642,-1.34029239594491,-0.144533592795872,-0.0342042232578495,0.426379017306793,-0.182307616163866,0.125716287448431,-0.285472259684139,-0.447088931430868,0.219549067673697,2.38160639631243,1.76777251433206,0.0112563567126275,2.26653254774104,-1.40191585429108,-1.11067952801978,-0.377741201995285,0.214712456245512,0.461086552773239,0.813599415488603,2.11203472396273,0.619939696272381,-4.64653593574043,-1.01890379742625,-0.000656626767269248,-0.000381877758260402,-0.0016256569321088,-0.000169626612331005,0.492524223360521,-6843.09262921504
0.419254817112643,2.52805562724573,5.34416034863005,1.67585388528614,-0.422967292558429,0.309510749146267,1.13942284443764,0.988525703985128,-0.666534772106985,-0.466410860862445,-0.581728765032,-0.480311210139845,-0.767902814934413,-0.488029413728631,-0.469021411949595,-0.61762705147922,-0.353253465690482,-0.78106130749481,-1.70728618548956,-0.663258254402933,0.229424054911355,0.0220652787854807,-1.02551328563486,0.227722432300716,-0.762428434431642,-0.528143280505525,0.272997901138649,-1.44554615606458,-0.76619208765676,-0.503166476788953,-0.553974145991744,-1.33659023977634,-0.317231373151113,-0.263957365347992,-0.0815892338745027,-1.15117677615929,-0.0467816490464425,0.051647679337123,0.284651488164247,-0.733535368042996,-0.267905591798941,-0.486621222520607,-0.159140697443773,-0.616023230428747,-0.52136375317973,-0.849147817928983,-1.54678742474107,-1.32822978490177,-0.128352327290321,-0.0282073468529911,0.404677031845065,-0.177809143990867,0.0923693092482133,-0.222980233958286,-0.478188723081029,0.250091698039854,2.37517091199631,1.78104620428054,0.0515735331619404,2.3487219641965,-1.2595841840989,-1.31238678842008,-0.435707700698287,0.238300070028733,0.380065091762741,0.88177249324261,2.02456176309849,0.661848430194386,-4.56889936159801,-1.11669126340495,-0.00069021887982315,-0.000382787700647385,-0.00158622775069851,-0.000135236334588923,0.488495140352223,-6823.37043469035
0.357248214185077,2.45343224248234,5.47009863456825,1.53933902180652,-0.400906865530392,0.383551167469509,1.124672863561,0.920729294280875,-0.652960802086467,-0.464167662156608,-0.621770227521569,-0.465170118551386,-0.761570162484068,-0.530394975377012,-0.560027983682992,-0.563131729584193,-0.427304379350692,-0.771865986853111,-1.6944302927247,-0.639049797971092,0.144110940155762,-0.0139675023326796,-1.03834996920805,0.296729028627007,-0.758292746907785,-0.536001177051493,0.0930392750956875,-1.36600357926462,-0.788958134408475,-0.471337352402515,-0.695904181517799,-1.15396994775706,-0.227248189679931,-0.288721390648871,-0.209370823299711,-1.09101842368356,-0.0101280184262919,0.0946201435530686,0.281053524405922,-0.654009670070722,-0.269851091063005,-0.474791884216051,-0.216551364227934,-0.53345353640492,-0.476190323514354,-0.816383678465409,-1.60007546776631,-1.31241132708546,-0.127615896421217,-0.0327879899181909,0.369554280322136,-0.168074898354327,0.0304204902903969,-0.134504310620115,-0.495491615458841,0.319859326310206,2.40875361727516,1.82315178537246,0.0385606377092339,2.35835328649539,-1.16881229636542,-1.49448946649948,-0.493721832075323,0.261345428958719,0.306131975745604,0.964987302143337,1.9225026063018,0.699460728043531,-4.39921138236756,-1.17012940978916,-0.000655555825401968,-0.000380052302903914,-0.00154963897760634,-0.000135280901236247,0.497053803485068,-6805.44290796044
0.278910989392073,2.40722483903142,5.56844518318308,1.33892520669718,-0.382824887356084,0.364125947093473,1.12622079661843,0.954255649282098,-0.572024980298747,-0.412964447240477,-0.653437618787583,-0.468693831792566,-0.715729139316823,-0.542821754375579,-0.595141745785668,-0.594231596961287,-0.508760319825492,-0.740693839212671,-1.66904175236209,-0.619677821224478,0.263895216317392,0.0260841965623451,-1.11897629927562,0.323653801690342,-0.681153779095398,-0.457501036335767,-0.195649801407709,-1.27423021387415,-0.774387673776104,-0.492200875046806,-0.910392521585887,-0.978197785503113,-0.238409287927998,-0.194703128104816,-0.334229113905373,-1.00535782329852,-0.0535514382924367,0.139283510268557,0.279520051019411,-0.511081721137474,-0.225467853333722,-0.434942071428498,-0.199999549074524,-0.461138089170666,-0.455220549917131,-0.828605292394297,-1.58407764424022,-1.3004079166172,-0.10847851642713,-0.0356864740272211,0.30409496053235,-0.173984415250789,0.0353094925434139,-0.0232633605777276,-0.498945664439726,0.373321446545554,2.36886738966283,1.8148996958556,0.000559242195221833,2.41427321831341,-1.11113226528685,-1.69828269354448,-0.565583279788012,0.289312725751884,0.325712161242068,1.03397666668903,1.80983513209309,0.740000370970238,-4.15121196814047,-1.15923172535023,-0.000694335461292404,-0.000381825173908426,-0.00153558272235585,-0.00010749985222697,0.492155115378263,-6784.89306191044
