"cons_carp","cons_walk","cons_bike","cons_ptwalk","s_age2_carp","s_age2_walk","s_age2_bike","s_age2_ptwalk","s_age4_carp","s_age4_walk","s_age4_bike","s_age4_ptwalk","s_age5_carp","s_age5_walk","s_age5_bike","s_age5_ptwalk","s_age6_carp","s_age6_walk","s_age6_bike","s_age6_ptwalk","s_female_carp","s_female_walk","s_female_bike","s_female_ptwalk","s_inc1_carp","s_inc1_walk","s_inc1_bike","s_inc1_ptwalk","s_inc2_carp","s_inc2_walk","s_inc2_bike","s_inc2_ptwalk","s_inc3_carp","s_inc3_walk","s_inc3_bike","s_inc3_ptwalk","s_inc4_carp","s_inc4_walk","s_inc4_bike","s_inc4_ptwalk","s_inc6_carp","s_inc6_walk","s_inc6_bike","s_inc6_ptwalk","s_cars_carp","s_cars_walk","s_cars_bike","s_cars_ptwalk","s_bikes_carp","s_bikes_walk","s_bikes_bike","s_bikes_ptwalk","s_work2_carp","s_work2_walk","s_work2_bike","s_work2_ptwalk","s_work4_carp","s_work4_walk","s_work4_bike","s_work4_ptwalk","s_vgvi_walk","s_vgvi_bike","s_light_walk","s_light_bike","s_shannon_walk","s_shannon_bike","s_crime_walk","s_crime_bike","s_streslnk_bike","s_stresjct_walk","s_timecarp","s_distwalk","s_distbike","s_timept","logLike"
-1.18313178016478,1.18580191424133,0.157592532595229,-0.612797440650645,-0.564739857802451,-0.290185584202216,0.812825219252218,1.50502351091743,-0.94282773133587,-0.445737492449279,-0.1442514094676,-0.415716532641426,-1.09801353808562,-0.386923475472854,-0.160345989057829,-0.594206371383347,-0.446388883728655,-0.157728125965784,-0.0975759464830729,-0.399756152438323,0.224161922771802,0.109647633100202,-0.693712044702558,0.637082302273503,-0.308099478864987,0.570990045014538,0.0574211726600548,-0.170515233718027,-0.486187558404731,0.429876363049879,0.0947026924706083,-0.15790692720751,0.0598450932666684,0.195628501814546,0.0974830157089964,-0.411649357180474,-0.153153222483744,-0.0765415345130013,0.0556876044879925,-0.300755160847342,-0.15343558853306,0.143300464568235,0.179194480657457,0.291581688914548,-0.189915312905542,-0.775863679905011,-1.86444125322569,-0.954927769778684,-0.00605039295546561,-0.522907049549714,0.416940053428243,-0.0182651166058965,-0.351580346600412,-0.0104853892195923,-0.0293508185675983,-0.0680591795196253,2.50608965037622,2.3965343984773,-0.072736393388069,1.56234819478411,-0.350598241379439,-0.142919490565787,-0.00421305350479673,0.00663499390982322,0.386549426633512,0.186233257671325,0.096535661209068,0.029659711329891,-0.147316275980498,0.0895968987575579,-0.000509067553860543,-0.0743369831234738,-0.0502488729765704,7.08996598820028e-05,-8174.68380650109
-1.11785862562888,1.21897952644919,0.246506792816518,-0.702234531209902,-0.57888950615047,-0.101691551479317,1.01725711766073,1.32747504882732,-1.08127806294262,-0.51659645454956,-0.190384004688545,-0.407917977556392,-1.26581348503531,-0.437486639999499,-0.18999270039676,-0.621673927591919,-0.50711368005892,-0.215138838494684,-0.124438289457022,-0.436020013235443,0.444987818003848,0.17613159560304,-0.794794588744099,0.561264549835147,-0.289706195796631,0.540953517362622,0.0809339141838365,-0.17701847309822,-0.489431675451407,0.312987145372152,0.114479453571756,-0.157441712796173,0.11116846474855,0.179039095632165,0.0914925863239772,-0.432259151219984,-0.158832134785483,-0.0618975622126855,0.0881874098100529,-0.306073923809714,-0.0715375342941269,0.244846883567199,0.242878384316842,0.144133409146032,-0.207300529607463,-0.756158877928873,-2.01131468509179,-1.05974459087238,-0.121609750874164,-0.525225853812664,0.536893022561192,0.137457255019673,-0.376353082815802,-0.0204982188089759,-0.043822332833042,-0.0647808508612466,3.09777626984905,2.52836751976188,0.00726636261606846,1.80629309598591,-0.488786902656449,-0.156020171534902,-0.00549802047244057,0.00814613120219734,0.395172099653187,0.231343394031596,0.114865206934137,0.0367304685250979,-0.156463909066597,0.100759761915619,-0.000734993994843731,-0.0818786305147554,-0.0633698613162668,0.000138380301972936,-8019.067784842
-1.16947596931435,1.20312397880042,0.326401263147396,-0.660899643990495,-0.610089812904713,0.0373758949248765,1.17359001019462,1.15998381965542,-1.14735678436479,-0.572098965746087,-0.229727564424908,-0.379203439784451,-1.35539523714627,-0.492517410015716,-0.20969751308997,-0.60674345567933,-0.538058836829357,-0.27751638294466,-0.147264090080136,-0.443357411935507,0.48994023240961,0.267855884221854,-0.846904803514787,0.528464893259399,-0.289637950189058,0.508553061626797,0.103886260888631,-0.175307841427114,-0.503165214059435,0.233328042489831,0.125304603423746,-0.174859962873915,0.139432836914958,0.161073051135838,0.0692925478591654,-0.416107649189515,-0.155805038537299,-0.0554208377058009,0.125081225976593,-0.293793911909537,-0.0748243157977362,0.264601792348918,0.295185555203469,0.0951125125025315,-0.416499864042934,-0.820447220271708,-1.99918390466325,-0.97857499411888,-0.0297667967650235,-0.487117980419968,0.565548360344705,0.0838252319319539,-0.374587491993003,-0.0404997704115521,-0.0578750380711985,-0.0476233804693324,3.30643673096528,2.66901337471656,0.101282491529739,1.99782345512936,-0.611511493073438,-0.160518388308919,-0.0070292972058732,0.00931342272244438,0.376492696534289,0.262970825726367,0.130133752473355,0.0420065408395461,-0.161431549814645,0.108129383770194,-0.000359854362128443,-0.078507927250991,-0.0861790288020322,0.000103492235355831,-7945.36931505861
-1.28539775638802,1.02826954653835,0.682680218777444,-0.307144229001108,-0.678536654231868,0.0420285959020311,1.73808515350403,0.87503890333538,-1.26386241176296,-0.657661412365665,-0.39103507942337,-0.311481580130568,-1.54347774203066,-0.590501982033368,-0.275516958256369,-0.570065669015337,-0.574711004086736,-0.460023251241687,-0.248187349465902,-0.49299078963083,0.566360889586047,0.511572687230462,-0.970856234808546,0.4928075203611,-0.357009069424668,0.347666019886165,0.223949233364567,-0.128967573697543,-0.632234367001524,0.0237610854174951,0.153257535232889,-0.296994694603799,0.217530714047553,0.109418087440351,-0.0692289360946736,-0.264690602876072,-0.0155806844328895,-0.0201305719952415,0.322768274689958,-0.292142353188214,-0.0164877442611084,-0.0215728322162372,0.482146765854696,0.138148181156345,-0.43486957225041,-1.05323038015681,-1.52613235352742,-1.4393112184847,-0.0174187815862703,-0.415379988252661,0.356436213232917,0.0491410808160137,-0.281459553657438,-0.1160914251924,-0.125218300630332,0.0465340697966254,3.55749139787049,2.95548119590265,0.587702904159537,2.93548553428519,-1.15127234161927,-0.163811815445554,-0.0156649289571281,0.0141256735290145,0.206630370828389,0.372677174821135,0.195528807503616,0.0627554605264524,-0.184710141424517,0.13571252865612,-0.000137208218401506,0.00297665262778822,-0.175461008067929,0.000151776918071433,-7907.10799137958
-1.19061019938569,1.18396765015088,1.00188487012624,-0.180102605049419,-0.668804195669777,-0.159878449870296,2.19860721633437,0.767141404920002,-1.27815870093732,-0.639653485373919,-0.529116993275936,-0.268975915130861,-1.61490650337213,-0.563372838899779,-0.346144746687291,-0.485909835277089,-0.568697648256359,-0.527513179641681,-0.358088210837671,-0.524736214561929,0.703815649551847,0.573104671058815,-1.07577587161759,0.528713929186602,-0.356857348607561,0.252231542034499,0.363874713002912,-0.250296226229092,-0.689816237009481,-0.126597558306316,0.188887289137178,-0.563938617438136,0.316948544088232,0.0022825444474112,-0.176827994578267,-0.129501274538031,0.167346087611509,-0.0968958061381582,0.506496539397962,-0.197287049685785,0.0299905903468364,0.0304171762476228,0.606474467197355,0.0746843473645602,-0.415157726036641,-0.703578677171332,-1.27746562249991,-1.45459227769363,-0.0883675713428599,-0.617694192239717,-0.0537528104257862,-0.0936419354218624,-0.136041751968691,-0.15443798759174,-0.190445546937705,0.152724520930195,3.61728157354117,3.4323028102016,1.0754846931452,3.27641916173015,-1.57379684241738,-0.19119717098496,-0.0265113265386227,0.0193732812822515,0.0759823631641041,0.465956746508672,0.269190763870032,0.0851123291050458,-0.258349634241626,0.174283875496175,-0.000476413144681976,-0.0447781000702852,-0.189546116231497,0.000134173489402034,-7896.49396581181
-1.1092366484078,1.27361391300875,1.16427968761993,-0.182271722045145,-0.653138076917653,-0.267038720915802,2.40020255270792,0.714689602933981,-1.27673778431172,-0.61341540507112,-0.590941099077953,-0.255743789953434,-1.63983388140542,-0.544439753698354,-0.376735852794525,-0.441403137082288,-0.566254036484741,-0.546099414214213,-0.414915060531118,-0.540508091456514,0.768782077461706,0.572810626133236,-1.12170671025157,0.524721229417167,-0.350908899630232,0.229755424987388,0.435415507396422,-0.349933427316666,-0.714007321114612,-0.181036547873041,0.203417445579319,-0.722661944675242,0.36347421732116,-0.0336239375363813,-0.224089566416048,-0.0882519813416162,0.256781378317359,-0.143907209830559,0.600203331043471,-0.145612686236417,0.073994922292396,0.0245728332743121,0.663661921020687,0.0363547505714709,-0.333981519934634,-0.771878565421615,-1.16252030543993,-1.34533764389352,-0.196784247217561,-0.658151444942139,-0.245149510873437,-0.170290699659974,-0.059331640004303,-0.158238941096468,-0.223079420211421,0.199243853864777,3.66005528042963,3.65309981652455,1.31996062547216,3.37181044727452,-1.78998979105559,-0.207224319993358,-0.0324696744281103,0.0221380158262961,0.0119324542738493,0.510691198205499,0.309306440978131,0.0967680803165628,-0.303364808887483,0.194760683991674,-0.000783599110363372,-0.03485612841262,-0.195675344167426,0.000109843540616416,-7864.91218233379
-1.03696795435593,1.51457822433184,1.39193981723974,-0.29966817187124,-0.673901482010484,-0.332985775682008,2.40570045422862,0.77690710066783,-1.24854043868707,-0.504111623883976,-0.610945460262428,-0.273688314758825,-1.64075531604548,-0.442695584547896,-0.368844061142512,-0.420910441097135,-0.60784276049332,-0.458058832019782,-0.494461635015358,-0.571898548604008,0.613431195106211,0.565867324841603,-1.12551382965174,0.475176825518424,-0.305200487223646,0.152756505000393,0.527495053901309,-0.506654182038051,-0.720918333037836,-0.342489834606105,0.191233420323842,-0.850198100947598,0.389964185322439,0.0483559463160437,-0.240491317419797,-0.203717242330416,0.288443592966688,-0.0781634148028972,0.739086075745616,-0.151083019523905,0.114258753832921,-0.0433878965035403,0.701941236170964,-0.00898534299589179,-0.409684254423014,-0.776347481303009,-1.0353831636738,-1.32133239467798,-0.180380668079994,-0.646290040141495,-0.350947030763961,-0.151733970768464,0.0359857617073959,-0.0698387061942636,-0.264782707890406,0.233584401940945,3.76312960173145,3.67552895531447,1.58532015517466,3.46041934253039,-2.06753716120128,-0.243166735628812,-0.0440483662957839,0.0267110180701109,-0.038165169437976,0.554811634023574,0.377930673885927,0.114494976891909,-0.416439541310148,0.229158934158913,-0.000758548155279179,-0.0572263718056266,-0.224970299376041,0.000140708878939578,-7834.00142704306
-1.00519636655263,1.80336393173924,1.7365250714324,-0.271704591878393,-0.733139284137369,-0.14494784679276,2.1982920768549,0.797887723583156,-1.17976148513612,-0.453006852766684,-0.597036811743835,-0.201647557905261,-1.60305983404753,-0.375663746701989,-0.326044786661681,-0.3386909445416,-0.671257485619038,-0.342477869393549,-0.626239321200221,-0.561980608776591,0.387294382174662,0.238131115650164,-1.11113246704379,0.561558003555918,-0.266026760016619,-0.0399407952961375,0.657536745353598,-0.673710677516724,-0.797549079613362,-0.540146716947191,0.139334004751779,-0.968328441718425,0.434052214980501,-0.00253173672009461,-0.213908247589057,-0.328878882179785,0.362854563705447,-0.0553693343605882,0.950883817553104,-0.174323791610125,0.0865602930099954,-0.02292358475748,0.738696814426578,-0.116378830827293,-0.371010117718822,-0.818759931418511,-1.04502384730332,-1.36990976813134,-0.18167597080486,-0.634970595506069,-0.381540938357015,-0.155067561931269,0.196099129384846,0.0319064931973605,-0.326727876945538,0.348935366222896,3.80573043503167,3.78890692361133,1.90027969380863,3.56225451789522,-2.53362946787911,-0.334035100201757,-0.0678217616549119,0.0352982108362889,-0.129667974327914,0.614319238767186,0.497943031308403,0.146143313861208,-0.678295474685984,0.28207066603291,-0.000774290244067756,-0.0608622737054606,-0.254214382631347,0.000146576768663228,-7795.25283398047
-0.964831722331583,2.15833992244668,2.16946553152959,-0.0621075464360611,-0.715334600995604,0.0597638992798334,1.78191964721446,0.871623638987692,-1.07877737589945,-0.414483522635559,-0.547771671883396,-0.0579091649718725,-1.52119768954262,-0.267845509106514,-0.257126753584623,-0.227269943741648,-0.739477282853813,-0.217300414013731,-0.817680755962324,-0.489087314103095,0.217033755756427,0.261796413424412,-1.11598212074159,0.294277384937855,-0.260712931601637,-0.286733739908367,0.8085016253947,-0.876192252839259,-0.943712615564874,-0.623541078567125,0.035514188271723,-1.15883764415576,0.467601654276342,-0.209641606854438,-0.120380994991137,-0.441765894129993,0.456665427501665,-0.0602669373152682,1.20240270939578,-0.236841775024723,0.107281846744233,-0.192335128391365,0.777508625937275,-0.160338885170302,-0.289530384389304,-0.809740775262012,-1.35619286738879,-1.34975924598358,-0.234628367186142,-0.648622106624153,-0.418688629986912,-0.222891491046274,0.42281489657058,0.197737612467827,-0.403220982321234,0.510158860189052,3.84517199155988,3.87763891209622,2.18347640784622,3.72326559639328,-3.14017377471951,-0.51795879151284,-0.10954369509667,0.0492195495249679,-0.260133710088908,0.686518507317182,0.676001659749813,0.195034706430913,-1.15346626421066,0.352430915434247,-0.000921366749013849,-0.0823367441584764,-0.220707495204324,0.0001189463375209,-7741.31223074523
-0.907383386820271,2.38287263838023,2.58897255710013,0.18572036226091,-0.548240187789957,-0.099287068540465,1.41446970223275,1.0446749029215,-0.999743268908757,-0.353688489251425,-0.475410970555912,0.0640363217181247,-1.42313166371818,-0.211323786583394,-0.172668053394672,-0.12536241048704,-0.764447848895573,-0.208913761019464,-0.99672121807729,-0.358746134398438,0.358229982484239,0.171004300969047,-1.12956052474165,0.0845764094008543,-0.305269104569622,-0.425579295711505,0.866114541140947,-1.05474545667565,-0.983372997441142,-0.757126962705697,-0.0983749989117801,-1.25832486566187,0.420772614385505,-0.430788798374758,0.0195403854992406,-0.509846057703296,0.492871190853756,-0.240019522531591,1.39443153742443,-0.256359867866208,0.130411814080863,-0.307599180884745,0.865628505737687,-0.326316340289392,-0.483193921261294,-0.895482037325809,-1.45881459225494,-1.46803164823619,-0.1748798044067,-0.592235341652911,-0.28568484676604,-0.177978248782013,0.615661684879814,0.292036146769144,-0.450558942085495,0.676140518878554,3.92803242552496,4.00230140321945,2.30282194726665,3.71337750479101,-3.59908872114613,-0.724592075541453,-0.160525962285775,0.0645740172576081,-0.365255985275659,0.749564132729142,0.849126374694427,0.244206024448115,-1.65878143575898,0.408168004208856,-0.000869894274817414,-0.0652869303040505,-0.245731706736382,0.000119022611338291,-7694.20210372111
-0.863596784672678,2.62089075738624,2.87555370968922,0.38380175822672,-0.431168875988723,-0.166786528796001,1.30891886206972,0.969151637617664,-0.960301688460556,-0.283545457960687,-0.427316702833849,0.116199275308986,-1.33179398466758,-0.192432084215766,-0.130543358648226,-0.046487797805734,-0.731264203766971,-0.266311522159477,-1.13787480586445,-0.218675385714973,0.374276557101445,0.291973383251789,-1.20035051307636,0.250775551063277,-0.418388704491505,-0.463705376026376,0.840924465025314,-1.15016123154962,-0.92292631874748,-0.951421343368408,-0.185676506714386,-1.30181928165101,0.289265493508999,-0.454365224592774,0.16624927767082,-0.638776461697702,0.448711524431564,-0.367648480512806,1.44085618445472,-0.316923278419644,0.109872723403367,-0.368408873501975,0.948805532674084,-0.400387764326588,-0.525428444758653,-0.976443935126915,-1.5522056373508,-1.56173226258357,-0.187518264064054,-0.583482778983266,-0.317122352229018,-0.193933200120705,0.704153947828414,0.340013019623478,-0.457616775973589,0.771871196378051,3.99507647075954,3.99911889271464,2.24695624573227,3.67082172276959,-3.76116668071193,-0.946657287199521,-0.213132258561619,0.0792295020208541,-0.360340806588646,0.798358285671216,0.994387217431934,0.286746666356445,-2.13498664320295,0.445397087080563,-0.000857467659067903,-0.0719068791294778,-0.209824018536003,0.000104628333099162,-7648.10503604845
-0.691623417705569,2.98234123530991,3.35349371997612,0.474587202979042,-0.505631844375564,-0.113385277620382,1.31736813043235,0.909459867362798,-0.873843450586126,-0.286743881593372,-0.358343419423746,0.0771355138920344,-1.16378341461877,-0.240269913005268,-0.073560283875074,-0.0573183734617789,-0.6063738796535,-0.328570109061721,-1.33563104712456,-0.116060380410595,0.562891747382375,0.343479125089652,-1.23698942317439,0.387847413632917,-0.571803008481777,-0.595544733417724,0.758864112478784,-1.25023580471245,-0.890111587034214,-0.947015542490004,-0.267563654402681,-1.57163758137394,0.196360698197238,-0.62414568948027,0.410034784883798,-0.859727006898366,0.321606651757852,-0.459902934202541,1.41148786127348,-0.532902590936793,-0.0249634061273788,-0.465300724506546,1.0824144423412,-0.379728385388311,-0.601340165355285,-1.02917499447002,-1.4691983190404,-1.62917436862373,-0.193690243262366,-0.560745086695327,-0.24336996240074,-0.195871548925513,0.800559006991269,0.367911560009322,-0.426786845844081,0.753712864501314,4.00263631129924,3.95953607875955,2.0905012683549,3.70764560531548,-3.79463856927411,-1.30620238659481,-0.306144577664445,0.103843145105532,-0.289731726656444,0.883629656557556,1.22179195226018,0.354107840835313,-2.85548708109053,0.491176422132938,-0.000999215067305312,-0.102356808612009,-0.235983779961208,0.000130583021537662,-7580.30680645314
-0.526763370854456,3.19959729822503,3.9922106566205,0.592522237613705,-0.703526549609909,-0.165879768492634,1.46398711825952,1.02773777765023,-0.79998682563905,-0.482325514817176,-0.303974816796756,0.00311808692192116,-1.00309962932637,-0.340174247379892,-0.044932244429015,-0.199671657531232,-0.450552396555658,-0.322225651979175,-1.57565302670466,-0.142164451492001,0.541440399264102,0.379631383999278,-1.18318700711324,0.367457542247813,-0.787928259387307,-0.848103921855273,0.680023273279218,-1.39907018141578,-1.06867941091596,-1.09194139478772,-0.260675323397014,-1.66524087352252,0.0254568387751559,-0.879418930232387,0.686466080315415,-1.01949460403202,0.0584441478043397,-0.583257513048374,1.2546905519701,-0.759407678340632,-0.0818457194716199,-0.373177493393046,1.16880046010139,-0.734868035619736,-0.63260513130635,-1.13061952770317,-1.44104826300957,-1.61561825471722,-0.181991891867742,-0.494080175539742,-0.368275623646353,-0.204124218573708,0.787943938899241,0.352112963096561,-0.345967169102038,0.608756580386921,3.99910263539028,3.84205223983716,1.86798468705718,3.8000322523985,-3.68240536440087,-1.82739899616908,-0.446360129875737,0.139160058974177,-0.258802116253824,1.00411649653887,1.52728983298595,0.447159347506762,-3.82222178409092,0.531052087207888,-0.000973378262752535,-0.110731637307472,-0.195692781981924,0.000163509960809987,-7504.1737843941
-0.324917505486884,3.23648623379059,4.89243322942592,0.798079221463739,-0.82864613160382,-0.164797631506388,1.71490573278913,1.05586202242205,-0.806501062031143,-0.831744252713081,-0.291932857185761,-0.0349746424694719,-0.934655686211916,-0.559381064585165,-0.0502109120331785,-0.33691374725707,-0.314612986414704,-0.329601992262112,-1.85456957656367,-0.240247814674393,0.345579465785075,0.237949871482789,-1.00819432048812,0.295765745488667,-1.07373511111819,-1.05186584623968,0.623192538539201,-1.81358404159577,-1.48613841119431,-1.26892215866969,-0.124750335401299,-1.7030878091721,-0.281305873222152,-0.954180240329991,0.945078351016097,-1.19984547985087,-0.282999834009511,-0.740095869323572,0.98673848584814,-1.01520299401063,-0.0566577076203449,-0.772577921674735,1.18206967461702,-0.875248765296808,-0.62007460048643,-1.01622082950791,-1.36759317689215,-1.56054111665257,-0.206420951420679,-0.460105566645604,-0.312934072043295,-0.198735887915859,0.596199997066158,0.230620920805108,-0.209817543822281,0.435850729288286,4.15205150867928,3.90631646044611,1.69535533650303,3.54238745105836,-3.40600860105022,-2.5216649235431,-0.647628866471992,0.187809415176971,-0.2913971014302,1.16919279783339,1.93632693568728,0.571367417725153,-5.04553472148123,0.563401850495629,-0.00094914643259002,-0.113719738543901,-0.233764239905158,0.000162639510563765,-7420.77916283069
-0.247722535733748,3.19772187455429,5.45319725178131,0.967839684413168,-0.725724118953874,-0.163807935619434,1.76052804264105,1.06165101506606,-0.90792358927475,-0.848594265013002,-0.347001581817455,-0.176625188362559,-1.04542117381191,-0.59693995258205,-0.101833930421484,-0.419653520539957,-0.317154929625826,-0.353738240276531,-1.98493046727193,-0.370786873037484,0.235504726945925,0.225763233848507,-0.885961217537211,0.113890285415114,-1.26350537631536,-1.22673352008473,0.630761861623642,-2.09216156179351,-1.75978258585525,-1.38575050789797,0.0563549437086847,-1.75081807023444,-0.377755586764489,-0.874498766001125,0.951999942609886,-1.27518896573876,-0.330514945047645,-1.00892544473515,0.824496474401134,-1.10501151127178,-0.512797876026151,-0.66445950927322,0.994975350282746,-0.743748678614715,-0.536460561111033,-0.996933473893136,-1.26571544398256,-1.54048652445961,-0.230794574609685,-0.403385686765726,-0.215427245618509,-0.208254328765073,0.349148231429938,0.161548986734146,-0.107405277367236,0.321931083108506,4.2911586744462,3.87170413721543,1.66066782117372,3.420176971378,-3.13370970772361,-2.97363028101513,-0.79225421501772,0.220412182948744,-0.283420322425742,1.24854515208802,2.21701469931639,0.647640018986826,-5.78332883506315,0.576931641045444,-0.000817642136122268,-0.127730976169321,-0.276083207156545,0.000155074526666639,-7366.28547979839
-0.161947958418681,3.14050922153628,5.68731140529335,0.977579183642756,-0.550110120860345,-0.0885850882077043,1.62885136251433,1.0060512957104,-1.00434214202317,-0.706457381403398,-0.443246310919419,-0.34191128997227,-1.19542912133971,-0.547516010148377,-0.190748150661119,-0.477062020756384,-0.369733285719534,-0.412969270701412,-2.00769847945653,-0.505364648697892,0.321747290721202,0.109051778110921,-0.891171083639748,0.102551876718567,-1.45464036441222,-1.33506819694066,0.655188846511759,-2.18051164374225,-1.90634068132202,-1.32855078336439,0.183808226721546,-1.83083309618991,-0.361351882644539,-0.780029482325716,0.786348631908709,-1.19997738461503,-0.459940932515207,-0.953046258097022,0.740104527022101,-1.07213661043156,-0.624934058841465,-0.716049217100448,0.726739512091554,-0.771527371142953,-0.628900181042294,-1.02606884984739,-1.29491935567886,-1.58090289726866,-0.211060285831225,-0.366429085260916,-0.341907648493477,-0.20148971494706,0.172057133823446,0.109256400050856,-0.0436471166580539,0.277632467770973,4.28997763592614,3.87961677010661,1.64538008199121,3.42486842481941,-2.92133645510944,-3.25543395261562,-0.891609500981622,0.240373494126697,-0.219564931376384,1.25598089538734,2.40362486767841,0.68598208633938,-6.18157986866918,0.5811630301305,-0.000632862544431954,-0.130567191335068,-0.202888566553631,0.000193181222501488,-7327.8151014978
0.0537144869265581,3.0986237939307,5.98991624077392,0.992620878412909,-0.377728098449685,0.0368990557102639,1.37973067194205,1.05331152931075,-1.11531260596845,-0.545068901665146,-0.608110890895302,-0.502674320031942,-1.39890160297671,-0.422644725168225,-0.323873075947475,-0.572702745897418,-0.467329445505179,-0.461951983362257,-1.9791868890803,-0.709742660806249,0.374180148497194,0.24472777089958,-0.941992585658112,0.230609885774798,-1.78857402722422,-1.36695377807119,0.665896281566178,-2.22606004208601,-2.01220271498453,-1.27244480809107,0.286503661691335,-1.81832760960848,-0.302313869781869,-0.651531109697697,0.467276786425166,-1.01729052706804,-0.614451703179665,-0.760982496993305,0.658366647856085,-0.95753247096105,-0.620037650585339,-0.690803426135978,0.387831312007773,-0.96138824276973,-0.591117951025422,-1.04170257317754,-1.20223723218433,-1.54035453743056,-0.222920175067573,-0.355647514278058,-0.0525895366655742,-0.241232969932716,-0.0381025393488619,0.0742831755093546,0.0292748124349041,0.26144696777834,4.14477590431079,4.04668057254854,1.69661425288452,3.48681168104306,-2.61866413049184,-3.57553576249602,-1.02805857523426,0.265715228247075,-0.0903326801308623,1.2555465493541,2.65800586014328,0.726960579067453,-6.56320759341812,0.58657956118134,-0.000871829682013276,-0.16972091729658,-0.26531968948446,0.000190341158715776,-7293.75750400959
0.266168035188826,2.94719222081357,6.05126879194834,0.902232477464221,-0.439725655880671,0.058656760006285,1.28721805403851,1.10765944892456,-1.1351545367529,-0.617966845099545,-0.705947029590068,-0.442093082702884,-1.45735077496542,-0.402399595039381,-0.406887117280397,-0.609447895863116,-0.547060682856174,-0.421695356939068,-1.91924620633411,-0.782111881562678,0.413030098207063,0.303147709694392,-0.986886879246058,0.300397750598195,-1.88061420589617,-1.33662401509475,0.640201973413451,-2.22721095974503,-1.91187679003574,-1.25959753257519,0.218004134134127,-1.73604540373215,-0.275417444222124,-0.57222910405805,0.297346893100012,-1.00651918564665,-0.534303951026398,-0.716794305095622,0.630233320273172,-0.94295611413601,-0.658936879330291,-0.67257223079348,0.272087469018943,-0.918217175002854,-0.658729476923052,-1.06291644252804,-1.25574865929378,-1.5518522521375,-0.232216468424079,-0.344909148463182,-0.0309605622479748,-0.235909470493468,-0.0829973407262764,0.0913665121751396,0.0489044527561068,0.283723870747761,4.07498938765969,4.11062671104105,1.709627268966,3.50934419691787,-2.55099135457931,-3.67734661230241,-1.08835606837257,0.275062477175144,-0.0618170885345011,1.26098625237461,2.76781388307452,0.734619424679834,-6.59735969333632,0.584324231621047,-0.000985732481017698,-0.160959120689597,-0.244568634166477,0.000204178312536051,-7271.1183851327
0.320119294506963,2.88203804135237,6.09537196948457,0.808535793119062,-0.476590187019626,-0.0154079791104628,1.26765666685992,1.05878278834653,-1.19771456286728,-0.619552392752442,-0.801517221503713,-0.376843118143534,-1.51677370072494,-0.436653815072197,-0.484181746141386,-0.568989974549638,-0.678971208404098,-0.365629786294201,-1.82586497337462,-0.760745306855158,0.357131823646661,0.310265817247377,-0.971916045935116,0.333517041332433,-1.89925547675304,-1.32371086240331,0.567582992786903,-2.15696395271328,-1.8391480714006,-1.06247981997003,0.0507676756990389,-1.65719173903726,-0.323968422279216,-0.562620749496395,0.157504990692609,-0.978487367737427,-0.495932391435902,-0.667351018323514,0.592483414061477,-0.879825325631948,-0.627020849436035,-0.590725540588361,0.233634581299159,-0.871151050479494,-0.679788941034258,-1.06223183678185,-1.293926664323,-1.55583041536354,-0.224077120350044,-0.317523799328017,-0.00533916454588399,-0.223196099258536,-0.102468702010764,0.137349927381785,0.0610029495002564,0.322469394528108,4.07537137199509,4.10056435241223,1.72412456129486,3.51445689769345,-2.51375040478393,-3.72825575694443,-1.14689187097867,0.282720508870394,-0.0312131906954267,1.28883048206385,2.8796398370307,0.734258513123563,-6.49583149057331,0.587901278144823,-0.000955891494768098,-0.166057525607715,-0.244847434233675,0.000209353732531737,-7250.90544090933
0.270560425216025,2.83848957399839,6.16460822947059,0.65058003749667,-0.591374322995818,-0.0763708526318844,1.21979103287933,0.988391059161012,-1.30504289959888,-0.577835174291777,-0.929759637331521,-0.375154283687232,-1.59291180656337,-0.48895614139285,-0.602501692952866,-0.51594017770641,-0.858137847420673,-0.392081583977933,-1.63453316307484,-0.634166689029632,0.422413276145489,0.230213538697333,-0.908918564057477,0.216093666920973,-1.89870494290945,-1.14226532586234,0.369615337015063,-2.08165456887554,-1.68542424267584,-0.956410589694288,-0.24568300894813,-1.37125700115196,-0.405328153276167,-0.505158240153453,-0.0566875439480208,-0.994925158963833,-0.504921030401834,-0.488483617138156,0.49928371216437,-0.779244527282856,-0.544885272003066,-0.430837575897815,0.179551116721092,-0.694538027162019,-0.624457491646307,-1.04222746743562,-1.35240842569289,-1.50674206176245,-0.21669120134989,-0.299267245553821,-0.00658889457119591,-0.230346918737908,-0.0672020384985905,0.196440050877066,0.0810000709694937,0.366301730498388,3.99096014142361,4.13037599566409,1.71943301511151,3.5881186774897,-2.48000708664232,-3.77934080951903,-1.25401673919776,0.295533055244461,0.00569023828663269,1.3465676155407,3.0889831451549,0.727456327598232,-6.20459528114243,0.600457573805407,-0.000971908336333439,-0.181531666442494,-0.246481126944777,0.000208844319666552,-7222.79301466762
